YMD,startHMS,startSSM(s),stopSSM(s),idnum,dispersionConstant,burstOrSurvey,electricOrMagnetic,altitude(km),radius(RJ),mshell,mlat(deg),lat(deg),jovigraphic_latitude(deg),centrifugal_latitude(deg),mlt(hours),lt(hours),io_phase(deg),longitude(deg),footlat(deg),footlon(deg)
20200410,132217.76,48137.76,48146.4,302,3264.243,Burst,Magnetic,28595,1.3405,6.2554,63.685,72.684,74.1734,67.8942,14.3674,15.19,293.303,340.787,77.315,324.783
20200410,141728.61,51448.61,51448.61,305,0.863,Burst,Electric,32727,1.433,3.1705,-40.01,-37.424,-39.9594,-39.897,9.7875,10.27,14.868,87.837,-45.599,86.238
20200410,141728.61,51448.61,51448.61,305,0.684,Burst,Magnetic,32727,1.433,3.1705,-40.01,-37.424,-39.9594,-39.897,9.7875,10.27,14.868,87.837,-45.599,86.238
20200410,141730.34,51450.34,51450.34,306,0.463,Burst,Electric,32774,1.4336,3.1742,-40.041,-37.463,-39.9975,-39.9319,9.7856,10.27,14.889,87.872,-45.646,86.264
20200410,141730.34,51450.34,51450.34,306,0.562,Burst,Magnetic,32774,1.4336,3.1742,-40.041,-37.463,-39.9975,-39.9319,9.7856,10.27,14.889,87.872,-45.646,86.264
20200410,141823.04,51503.04,51503.04,307,0.647,Burst,Electric,34231,1.4527,3.2891,-40.983,-38.615,-41.1377,-40.9793,9.7277,10.23,15.534,88.921,-47.049,87.069
20200410,141823.04,51503.04,51503.04,307,0.758,Burst,Magnetic,34231,1.4527,3.2891,-40.983,-38.615,-41.1377,-40.9793,9.7277,10.23,15.534,88.921,-47.049,87.069
20200410,141823.9,51503.9,51503.9,308,0.471,Burst,Electric,34255,1.453,3.291,-40.998,-38.634,-41.1559,-40.9961,9.7267,10.23,15.545,88.938,-47.071,87.082
20200410,141823.9,51503.9,51503.9,308,0.388,Burst,Magnetic,34255,1.453,3.291,-40.998,-38.634,-41.1559,-40.9961,9.7267,10.23,15.545,88.938,-47.071,87.082
20200410,141909.7,51549.7,51549.7,309,0.539,Burst,Electric,35533,1.4698,3.3931,-41.792,-39.612,-42.1189,-41.8811,9.6763,10.2,16.11,89.854,-48.237,87.8
20200410,141909.7,51549.7,51549.7,310,0.414,Burst,Electric,35533,1.4698,3.3931,-41.792,-39.612,-42.1189,-41.8811,9.6763,10.2,16.11,89.854,-48.237,87.8
20200410,141909.7,51549.7,51549.7,310,0.538,Burst,Magnetic,35533,1.4698,3.3931,-41.792,-39.612,-42.1189,-41.8811,9.6763,10.2,16.11,89.854,-48.237,87.8
20200410,142024.86,51624.86,51624.86,311,0.363,Burst,Electric,37650,1.4976,3.5668,-43.028,-41.161,-43.6389,-43.2716,9.5937,10.15,17.037,91.361,-50.034,89.019
20200410,142024.86,51624.86,51624.86,311,0.467,Burst,Magnetic,37650,1.4976,3.5668,-43.028,-41.161,-43.6389,-43.2716,9.5937,10.15,17.037,91.361,-50.034,89.019
20200410,142025.73,51625.73,51625.73,312,0.508,Burst,Electric,37675,1.498,3.5689,-43.042,-41.179,-43.656,-43.2874,9.5927,10.15,17.047,91.379,-50.054,89.033
20200410,142025.73,51625.73,51625.73,312,0.597,Burst,Magnetic,37675,1.498,3.5689,-43.042,-41.179,-43.656,-43.2874,9.5927,10.15,17.047,91.379,-50.054,89.033
20200410,132258.37,48178.37,48178.37,313,1.927,Burst,Magnetic,27700,1.3283,5.9076,63.02,72.23,73.7682,67.2107,14.2646,15,296.267,344.053,76.994,328.815
20200410,142032.64,51632.64,51632.64,314,0.443,Burst,Electric,37869,1.5005,3.5852,-43.152,-41.318,-43.7919,-43.413,9.5851,10.15,17.133,91.518,-50.213,89.147
20200410,142032.64,51632.64,51632.64,314,0.462,Burst,Magnetic,37869,1.5005,3.5852,-43.152,-41.318,-43.7919,-43.413,9.5851,10.15,17.133,91.518,-50.213,89.147
20200410,142047.33,51647.33,51647.33,315,0.604,Burst,Electric,38283,1.506,3.62,-43.387,-41.614,-44.0808,-43.6798,9.5689,10.14,17.314,91.814,-50.552,89.39
20200410,142047.33,51647.33,51647.33,315,0.586,Burst,Magnetic,38283,1.506,3.62,-43.387,-41.614,-44.0808,-43.6798,9.5689,10.14,17.314,91.814,-50.552,89.39
20200410,142100.29,51660.29,51660.29,316,0.679,Burst,Electric,38648,1.5109,3.6507,-43.594,-41.876,-44.3355,-43.915,9.5547,10.13,17.474,92.076,-50.85,89.604
20200410,142100.29,51660.29,51660.29,316,0.493,Burst,Magnetic,38648,1.5109,3.6507,-43.594,-41.876,-44.3355,-43.915,9.5547,10.13,17.474,92.076,-50.85,89.604
20200410,142114.98,51674.98,51674.98,317,0.458,Burst,Electric,39067,1.5164,3.6867,-43.82,-42.162,-44.6121,-44.1697,9.5385,10.12,17.657,92.372,-51.172,89.852
20200410,142127.94,51687.94,51687.94,318,0.53,Burst,Electric,39436,1.5213,3.7185,-44.018,-42.415,-44.8562,-44.3943,9.5243,10.11,17.819,92.633,-51.455,90.071
20200410,142213.73,51733.73,51733.73,319,0.503,Burst,Electric,40741,1.5385,3.8318,-44.711,-43.299,-45.7117,-45.1811,9.4739,10.08,18.392,93.557,-52.443,90.848
20200410,142213.73,51733.73,51733.73,319,0.472,Burst,Magnetic,40741,1.5385,3.8318,-44.711,-43.299,-45.7117,-45.1811,9.4739,10.08,18.392,93.557,-52.443,90.848
20200410,142303.84,51783.84,51783.84,320,0.397,Burst,Electric,42171,1.5575,3.959,-45.444,-44.24,-46.6278,-46.0214,9.4187,10.05,19.019,94.569,-53.481,91.709
20200410,142303.84,51783.84,51783.84,320,0.504,Burst,Magnetic,42171,1.5575,3.959,-45.444,-44.24,-46.6278,-46.0214,9.4187,10.05,19.019,94.569,-53.481,91.709
20200410,142317.66,51797.66,51797.66,321,0.486,Burst,Electric,42569,1.5628,3.9952,-45.64,-44.494,-46.872,-46.2426,9.4033,10.04,19.194,94.852,-53.755,91.948
20200410,142317.66,51797.66,51797.66,321,0.573,Burst,Magnetic,42569,1.5628,3.9952,-45.64,-44.494,-46.872,-46.2426,9.4033,10.04,19.194,94.852,-53.755,91.948
20200410,142410.37,51850.37,51850.37,322,0.49,Burst,Electric,44089,1.583,4.1338,-46.38,-45.453,-47.7963,-47.0825,9.3446,10,19.861,95.931,-54.79,92.862
20200410,142410.37,51850.37,51850.37,322,0.504,Burst,Magnetic,44089,1.583,4.1338,-46.38,-45.453,-47.7963,-47.0825,9.3446,10,19.861,95.931,-54.79,92.862
20200410,142504.8,51904.8,51904.8,323,0.589,Burst,Electric,45659,1.6039,4.2804,-47.112,-46.412,-48.7184,-47.9312,9.2847,9.97,20.552,97.038,-55.817,93.808
20200410,142504.8,51904.8,51904.8,323,0.62,Burst,Magnetic,45659,1.6039,4.2804,-47.112,-46.412,-48.7184,-47.9312,9.2847,9.97,20.552,97.038,-55.817,93.808
20200410,132453.28,48293.28,48293.28,324,0.578,Burst,Magnetic,24911,1.2905,4.9323,60.719,70.423,72.1519,64.8622,13.9668,14.44,304.918,353.562,75.646,340.845
20200410,142530.72,51930.72,51930.72,325,0.41,Burst,Electric,46411,1.6139,4.3525,-47.444,-46.857,-49.1418,-48.3157,9.2562,9.95,20.884,97.57,-56.287,94.259
20200410,142530.72,51930.72,51930.72,325,0.304,Burst,Magnetic,46411,1.6139,4.3525,-47.444,-46.857,-49.1418,-48.3157,9.2562,9.95,20.884,97.57,-56.287,94.259
20200410,142554.05,51954.05,51954.05,326,0.524,Burst,Electric,47087,1.623,4.4174,-47.744,-47.258,-49.5228,-48.6617,9.2305,9.93,21.184,98.048,-56.71,94.665
20200410,142554.05,51954.05,51954.05,326,0.563,Burst,Magnetic,47087,1.623,4.4174,-47.744,-47.258,-49.5228,-48.6617,9.2305,9.93,21.184,98.048,-56.71,94.665
20200410,142607.87,51967.87,51967.87,327,0.616,Burst,Electric,47490,1.6283,4.4564,-47.917,-47.49,-49.7459,-48.8628,9.2153,9.92,21.362,98.333,-56.955,94.904
20200410,142607.87,51967.87,51967.87,327,0.536,Burst,Magnetic,47490,1.6283,4.4564,-47.917,-47.49,-49.7459,-48.8628,9.2153,9.92,21.362,98.333,-56.955,94.904
20200410,143014.11,52214.11,52214.11,328,0.992,Burst,Electric,54694,1.7248,5.1962,-50.736,-51.357,-53.4352,-52.184,8.9445,9.75,24.598,103.482,-61.015,99.101
20200410,143014.11,52214.11,52214.11,328,1.498,Burst,Magnetic,54694,1.7248,5.1962,-50.736,-51.357,-53.4352,-52.184,8.9445,9.75,24.598,103.482,-61.015,99.101
20200410,143025.34,52225.34,52225.34,329,1.098,Burst,Electric,55023,1.7293,5.2321,-50.852,-51.522,-53.5905,-52.3225,8.9321,9.74,24.748,103.707,-61.188,99.289
20200410,143025.34,52225.34,52225.34,329,0.924,Burst,Magnetic,55023,1.7293,5.2321,-50.852,-51.522,-53.5905,-52.3225,8.9321,9.74,24.748,103.707,-61.188,99.289
20200410,143059.04,52259.04,52259.04,330,1.03,Burst,Electric,56012,1.7426,5.3399,-51.2,-52.016,-54.0567,-52.7382,8.8951,9.71,25.197,104.381,-61.707,99.854
20200410,143059.04,52259.04,52259.04,330,0.885,Burst,Magnetic,56012,1.7426,5.3399,-51.2,-52.016,-54.0567,-52.7382,8.8951,9.71,25.197,104.381,-61.707,99.854
20200410,143125.82,52285.82,52285.82,331,1.002,Burst,Electric,56802,1.7532,5.4278,-51.464,-52.396,-54.4186,-53.0555,8.866,9.69,25.559,104.959,-62.111,100.3
20200410,143125.82,52285.82,52285.82,331,1.553,Burst,Magnetic,56802,1.7532,5.4278,-51.464,-52.396,-54.4186,-53.0555,8.866,9.69,25.559,104.959,-62.111,100.3
20200410,143139.65,52299.65,52299.65,332,0.745,Burst,Electric,57210,1.7587,5.4732,-51.6,-52.592,-54.6053,-53.2192,8.851,9.68,25.745,105.259,-62.319,100.531
20200410,143139.65,52299.65,52299.65,332,0.809,Burst,Magnetic,57210,1.7587,5.4732,-51.6,-52.592,-54.6053,-53.2192,8.851,9.68,25.745,105.259,-62.319,100.531
20200410,143139.65,52299.65,52299.65,333,1.885,Burst,Electric,57210,1.7587,5.4732,-51.6,-52.592,-54.6053,-53.2192,8.851,9.68,25.745,105.259,-62.319,100.531
20200410,143139.65,52299.65,52299.65,333,1.458,Burst,Magnetic,57210,1.7587,5.4732,-51.6,-52.592,-54.6053,-53.2192,8.851,9.68,25.745,105.259,-62.319,100.531
20200410,143150.02,52310.02,52310.02,334,0.733,Burst,Electric,57516,1.7628,5.5072,-51.702,-52.739,-54.7453,-53.3419,8.8398,9.68,25.885,105.484,-62.475,100.704
20200410,143150.02,52310.02,52310.02,334,0.783,Burst,Magnetic,57516,1.7628,5.5072,-51.702,-52.739,-54.7453,-53.3419,8.8398,9.68,25.885,105.484,-62.475,100.704
20200410,132459.33,48299.33,48299.33,335,0.688,Burst,Electric,24766,1.2885,4.8834,60.594,70.321,72.0602,64.7342,13.9517,14.41,305.352,354.046,75.569,341.463
20200410,132459.33,48299.33,48299.33,335,0.724,Burst,Magnetic,24766,1.2885,4.8834,60.594,70.321,72.0602,64.7342,13.9517,14.41,305.352,354.046,75.569,341.463
20200410,143210.75,52330.75,52330.75,336,2.367,Burst,Electric,58127,1.7711,5.5764,-51.902,-53.027,-55.018,-53.5818,8.8174,9.66,26.167,105.933,-62.783,101.049
20200410,143213.34,52333.34,52333.34,337,1.2,Burst,Electric,58204,1.7721,5.5851,-51.927,-53.062,-55.0512,-53.6112,8.8145,9.66,26.202,105.989,-62.821,101.092
20200410,143215.07,52335.07,52335.07,338,0.625,Burst,Electric,58255,1.7728,5.591,-51.943,-53.086,-55.0734,-53.6308,8.8127,9.66,26.226,106.027,-62.847,101.121
20200410,143215.07,52335.07,52335.07,339,0.823,Burst,Electric,58255,1.7728,5.591,-51.943,-53.086,-55.0734,-53.6308,8.8127,9.66,26.226,106.027,-62.847,101.121
20200410,143217.66,52337.66,52337.66,340,0.825,Burst,Electric,58331,1.7738,5.5997,-51.968,-53.121,-55.1066,-53.6601,8.8099,9.65,26.261,106.083,-62.885,101.164
20200410,143217.66,52337.66,52337.66,340,0.74,Burst,Magnetic,58331,1.7738,5.5997,-51.968,-53.121,-55.1066,-53.6601,8.8099,9.65,26.261,106.083,-62.885,101.164
20200410,143217.66,52337.66,52337.66,341,1.317,Burst,Electric,58331,1.7738,5.5997,-51.968,-53.121,-55.1066,-53.6601,8.8099,9.65,26.261,106.083,-62.885,101.164
20200410,143235.81,52355.81,52355.81,342,1.964,Burst,Electric,58866,1.781,5.6612,-52.14,-53.369,-55.3396,-53.8658,8.7902,9.64,26.509,106.476,-63.152,101.466
20200410,143235.81,52355.81,52355.81,342,2.494,Burst,Magnetic,58866,1.781,5.6612,-52.14,-53.369,-55.3396,-53.8658,8.7902,9.64,26.509,106.476,-63.152,101.466
20200410,143247.04,52367.04,52367.04,343,0.715,Burst,Electric,59198,1.7855,5.6992,-52.247,-53.523,-55.4837,-53.9931,8.778,9.63,26.663,106.719,-63.317,101.652
20200410,143247.04,52367.04,52367.04,343,0.737,Burst,Magnetic,59198,1.7855,5.6992,-52.247,-53.523,-55.4837,-53.9931,8.778,9.63,26.663,106.719,-63.317,101.652
20200410,143338.02,52418.02,52418.02,344,5.446,Burst,Electric,60702,1.8058,5.8754,-52.712,-54.201,-56.1316,-54.5519,8.7228,9.59,27.36,107.824,-64.056,102.502
20200410,143338.02,52418.02,52418.02,344,4.654,Burst,Magnetic,60702,1.8058,5.8754,-52.712,-54.201,-56.1316,-54.5519,8.7228,9.59,27.36,107.824,-64.056,102.502
20200410,132548.58,48348.58,48348.58,345,0.58,Burst,Electric,23600,1.2728,4.5193,59.511,69.387,71.216,63.635,13.8285,14.2,308.72,357.744,74.842,346.239
20200410,132548.58,48348.58,48348.58,345,0.779,Burst,Magnetic,23600,1.2728,4.5193,59.511,69.387,71.216,63.635,13.8285,14.2,308.72,357.744,74.842,346.239
20200410,132615.36,48375.36,48375.36,346,0.479,Burst,Electric,22974,1.2645,4.3321,58.904,68.85,70.7307,63.0165,13.7642,14.09,310.447,267.523,74.416,348.761
20200410,132615.36,48375.36,48375.36,346,0.513,Burst,Magnetic,22974,1.2645,4.3321,58.904,68.85,70.7307,63.0165,13.7642,14.09,310.447,267.523,74.416,348.761
20200410,132630.05,48390.05,48390.05,347,0.579,Burst,Electric,22634,1.2599,4.2337,58.564,68.544,70.4541,62.6688,13.7299,14.03,311.353,180.418,74.171,350.115
20200410,132630.05,48390.05,48390.05,347,0.605,Burst,Magnetic,22634,1.2599,4.2337,58.564,68.544,70.4541,62.6688,13.7299,14.03,311.353,180.418,74.171,350.115
20200602,103742.24,38262.24,38262.24,348,0.395,Burst,Electric,14494,1.1967,1.3082,-27.185,-17.137,-18.9995,-23.175,10.5318,10.51,320.693,5.374,-29.442,5.549
20200602,103742.24,38262.24,38262.24,348,0.343,Burst,Magnetic,14494,1.1967,1.3082,-27.185,-17.137,-18.9995,-23.175,10.5318,10.51,320.693,5.374,-29.442,5.549
20200602,104421.41,38661.41,38661.41,349,0.274,Burst,Electric,23900,1.3183,1.8824,-39.181,-28.947,-31.4116,-35.1645,10.2557,10.27,325.35,13.137,-41.255,13.821
20200602,105920.83,39560.83,39560.83,350,1.207,Burst,Electric,48918,1.6478,5.4417,-57.786,-47.95,-50.1763,-54.1433,9.4024,9.68,336.178,30.88,-58.561,32.291
20200602,105920.83,39560.83,39560.83,350,0.783,Burst,Magnetic,48918,1.6478,5.4417,-57.786,-47.95,-50.1763,-54.1433,9.4024,9.68,336.178,30.88,-58.561,32.291
20200602,105925.15,39565.15,39565.15,351,0.619,Burst,Electric,49044,1.6494,5.4729,-57.851,-48.021,-50.244,-54.2124,9.3972,9.68,336.235,30.967,-58.625,32.381
20200602,105925.15,39565.15,39565.15,351,0.384,Burst,Magnetic,49044,1.6494,5.4729,-57.851,-48.021,-50.244,-54.2124,9.3972,9.68,336.235,30.967,-58.625,32.381
20200602,105928.61,39568.61,39568.61,352,0.313,Burst,Electric,49144,1.6508,5.4979,-57.904,-48.077,-50.2982,-54.2678,9.3931,9.68,336.281,31.037,-58.677,32.452
20200602,105928.61,39568.61,39568.61,352,0.527,Burst,Magnetic,49144,1.6508,5.4979,-57.904,-48.077,-50.2982,-54.2678,9.3931,9.68,336.281,31.037,-58.677,32.452
20200602,105928.61,39568.61,39568.61,353,0.3,Burst,Electric,49144,1.6508,5.4979,-57.904,-48.077,-50.2982,-54.2678,9.3931,9.68,336.281,31.037,-58.677,32.452
20200602,105928.61,39568.61,39568.61,353,0.521,Burst,Magnetic,49144,1.6508,5.4979,-57.904,-48.077,-50.2982,-54.2678,9.3931,9.68,336.281,31.037,-58.677,32.452
20200602,104459.42,38699.42,38699.42,354,0.231,Burst,Electric,24875,1.3309,1.9559,-40.195,-29.955,-32.4442,-36.1844,10.2304,10.24,325.793,13.879,-42.245,14.629
20200602,104510.66,38710.66,38710.66,355,0.353,Burst,Magnetic,25167,1.3347,1.9797,-40.485,-30.244,-32.7389,-36.4754,10.2211,10.23,325.924,14.096,-42.524,14.868
20200602,104527.07,38727.07,38727.07,356,2.662,Burst,Magnetic,25594,1.3403,2.0147,-40.909,-30.665,-33.1683,-36.8993,10.2074,10.22,326.116,14.413,-42.93,15.217
20200602,104632.74,38792.74,38792.74,357,2.102,Burst,Magnetic,27312,1.3627,2.1608,-42.573,-32.323,-34.854,-38.574,10.1527,10.18,326.882,15.688,-44.515,16.61
20200602,104700.38,38820.38,38820.38,358,0.478,Burst,Electric,28040,1.3722,2.225,-43.259,-33.009,-35.5492,-39.2692,10.1297,10.16,327.204,16.227,-45.165,17.195
20200602,104700.38,38820.38,38820.38,358,0.932,Burst,Magnetic,28040,1.3722,2.225,-43.259,-33.009,-35.5492,-39.2692,10.1297,10.16,327.204,16.227,-45.165,17.195
20200602,104706.43,38826.43,38826.43,359,0.339,Burst,Electric,28203,1.3743,2.2403,-43.405,-33.155,-35.6954,-39.4154,10.1246,10.16,327.275,16.345,-45.301,17.322
20200602,104709.02,38829.02,38829.02,360,0.383,Burst,Electric,28272,1.3752,2.2469,-43.468,-33.218,-35.758,-39.478,10.1225,10.16,327.305,16.396,-45.359,17.377
20200602,104709.02,38829.02,38829.02,360,0.146,Burst,Magnetic,28272,1.3752,2.2469,-43.468,-33.218,-35.758,-39.478,10.1225,10.16,327.305,16.396,-45.359,17.377
20200602,104710.75,38830.75,38830.75,361,0.513,Burst,Electric,28318,1.3758,2.2512,-43.51,-33.26,-35.7998,-39.5198,10.121,10.15,327.325,16.43,-45.397,17.413
20200602,104710.75,38830.75,38830.75,361,0.871,Burst,Magnetic,28318,1.3758,2.2512,-43.51,-33.26,-35.7998,-39.5198,10.121,10.15,327.325,16.43,-45.397,17.413
20200602,104713.34,38833.34,38833.34,362,0.318,Burst,Magnetic,28388,1.3767,2.2578,-43.572,-33.322,-35.8624,-39.5824,10.1189,10.15,327.356,16.48,-45.455,17.467
20200602,103851.36,38331.36,38331.36,363,0.282,Burst,Magnetic,15991,1.216,1.3834,-29.449,-19.355,-21.3848,-25.4306,10.4858,10.47,321.499,6.724,-31.603,6.951
20200602,104715.94,38835.94,38835.94,364,0.372,Burst,Electric,28458,1.3776,2.2644,-43.635,-33.385,-35.9252,-39.6452,10.1167,10.15,327.386,16.531,-45.514,17.522
20200602,104715.94,38835.94,38835.94,364,0.506,Burst,Magnetic,28458,1.3776,2.2644,-43.635,-33.385,-35.9252,-39.6452,10.1167,10.15,327.386,16.531,-45.514,17.522
20200602,104748.77,38868.77,38868.77,365,0.432,Burst,Electric,29339,1.3891,2.3476,-44.429,-34.179,-36.7186,-40.4386,10.0894,10.14,327.769,17.171,-46.248,18.212
20200602,104748.77,38868.77,38868.77,365,0.816,Burst,Magnetic,29339,1.3891,2.3476,-44.429,-34.179,-36.7186,-40.4386,10.0894,10.14,327.769,17.171,-46.248,18.212
20200602,104810.37,38890.37,38890.37,366,0.332,Burst,Electric,29922,1.3967,2.4047,-44.94,-34.692,-37.232,-40.9537,10.0714,10.12,328.021,17.592,-46.72,18.664
20200602,104810.37,38890.37,38890.37,366,0.457,Burst,Magnetic,29922,1.3967,2.4047,-44.94,-34.692,-37.232,-40.9537,10.0714,10.12,328.021,17.592,-46.72,18.664
20200602,104835.42,38915.42,38915.42,367,0.305,Burst,Electric,30602,1.4056,2.474,-45.521,-35.276,-37.8165,-41.5424,10.0505,10.11,328.313,18.081,-47.253,19.185
20200602,104835.42,38915.42,38915.42,367,0.494,Burst,Magnetic,30602,1.4056,2.474,-45.521,-35.276,-37.8165,-41.5424,10.0505,10.11,328.313,18.081,-47.253,19.185
20200602,104838.02,38918.02,38918.02,368,0.429,Burst,Electric,30673,1.4065,2.4812,-45.581,-35.337,-37.8771,-41.6035,10.0483,10.1,328.344,18.131,-47.308,19.239
20200602,104838.02,38918.02,38918.02,368,0.585,Burst,Magnetic,30673,1.4065,2.4812,-45.581,-35.337,-37.8771,-41.6035,10.0483,10.1,328.344,18.131,-47.308,19.239
20200602,104838.02,38918.02,38918.02,369,0.357,Burst,Electric,30673,1.4065,2.4812,-45.581,-35.337,-37.8771,-41.6035,10.0483,10.1,328.344,18.131,-47.308,19.239
20200602,104856.16,38936.16,38936.16,370,0.275,Burst,Electric,31166,1.4129,2.5314,-46.001,-35.76,-38.3004,-42.0298,10.0332,10.09,328.555,18.485,-47.694,19.617
20200602,104856.16,38936.16,38936.16,370,0.315,Burst,Magnetic,31166,1.4129,2.5314,-46.001,-35.76,-38.3004,-42.0298,10.0332,10.09,328.555,18.485,-47.694,19.617
20200602,104856.16,38936.16,38936.16,371,0.31,Burst,Electric,31166,1.4129,2.5314,-46.001,-35.76,-38.3004,-42.0298,10.0332,10.09,328.555,18.485,-47.694,19.617
20200602,104856.16,38936.16,38936.16,371,0.502,Burst,Magnetic,31166,1.4129,2.5314,-46.001,-35.76,-38.3004,-42.0298,10.0332,10.09,328.555,18.485,-47.694,19.617
20200602,104901.34,38941.34,38941.34,372,0.3,Burst,Electric,31307,1.4148,2.546,-46.12,-35.88,-38.4199,-42.1504,10.0289,10.09,328.618,18.586,-47.803,19.725
20200602,104937.63,38977.63,38977.63,373,0.224,Burst,Electric,32305,1.4278,2.6555,-46.93,-36.697,-39.2304,-42.9729,9.9986,10.06,329.102,19.294,-48.541,20.472
20200602,103918.14,38358.14,38358.14,374,0.987,Burst,Magnetic,16588,1.2237,1.4154,-30.301,-20.192,-22.2756,-26.2814,10.4679,10.45,321.812,7.246,-32.438,7.496
20200602,104940.22,38980.22,38980.22,375,0.457,Burst,Electric,32376,1.4288,2.6633,-46.988,-36.755,-39.2882,-43.0317,9.9965,10.06,329.136,19.344,-48.594,20.526
20200602,104940.22,38980.22,38980.22,375,0.434,Burst,Magnetic,32376,1.4288,2.6633,-46.988,-36.755,-39.2882,-43.0317,9.9965,10.06,329.136,19.344,-48.594,20.526
20200602,105026.02,39026.02,39026.02,376,0.581,Burst,Electric,33640,1.4453,2.8089,-47.994,-37.768,-40.2938,-44.0481,9.9566,10.03,329.704,20.242,-49.503,21.464
20200602,105026.88,39026.88,39026.88,377,0.247,Burst,Electric,33664,1.4457,2.8117,-48.012,-37.787,-40.3124,-44.0669,9.9558,10.03,329.714,20.259,-49.519,21.482
20200602,105026.88,39026.88,39026.88,377,0.282,Burst,Magnetic,33664,1.4457,2.8117,-48.012,-37.787,-40.3124,-44.0669,9.9558,10.03,329.714,20.259,-49.519,21.482
20200602,105056.26,39056.26,39056.26,378,0.578,Burst,Electric,34477,1.4563,2.9087,-48.649,-38.428,-40.949,-44.7083,9.9294,10.01,330.056,20.836,-50.091,22.082
20200602,105104.9,39064.9,39064.9,379,0.395,Burst,Electric,34717,1.4595,2.9386,-48.831,-38.614,-41.1321,-44.8937,9.9214,10.01,330.157,21.006,-50.256,22.257
20200602,105104.9,39064.9,39064.9,379,0.454,Burst,Magnetic,34717,1.4595,2.9386,-48.831,-38.614,-41.1321,-44.8937,9.9214,10.01,330.157,21.006,-50.256,22.257
20200602,105106.62,39066.62,39066.62,380,0.318,Burst,Electric,34765,1.4601,2.9447,-48.867,-38.65,-41.1679,-44.9301,9.9198,10.01,330.177,21.039,-50.288,22.292
20200602,105110.94,39070.94,39070.94,381,0.353,Burst,Electric,34886,1.4617,2.9602,-48.956,-38.742,-41.2579,-45.0216,9.9158,10,330.228,21.123,-50.369,22.38
20200602,105110.94,39070.94,39070.94,381,0.287,Burst,Magnetic,34886,1.4617,2.9602,-48.956,-38.742,-41.2579,-45.0216,9.9158,10,330.228,21.123,-50.369,22.38
20200602,105153.28,39113.28,39113.28,382,0.376,Burst,Electric,36072,1.4773,3.1119,-49.831,-39.638,-42.14,-45.9178,9.8763,9.98,330.722,21.949,-51.16,23.237
20200602,105153.28,39113.28,39113.28,382,0.424,Burst,Magnetic,36072,1.4773,3.1119,-49.831,-39.638,-42.14,-45.9178,9.8763,9.98,330.722,21.949,-51.16,23.237
20200602,105206.24,39126.24,39126.24,383,0.446,Burst,Electric,36436,1.4821,3.1603,-50.095,-39.908,-42.4048,-46.1879,9.864,9.97,330.873,22.204,-51.399,23.499
20200602,105206.24,39126.24,39126.24,383,0.679,Burst,Magnetic,36436,1.4821,3.1603,-50.095,-39.908,-42.4048,-46.1879,9.864,9.97,330.873,22.204,-51.399,23.499
20200602,105215.74,39135.74,39135.74,384,0.631,Burst,Electric,36703,1.4856,3.1974,-50.285,-40.103,-42.5948,-46.3827,9.8548,9.97,330.984,22.392,-51.57,23.69
20200602,105215.74,39135.74,39135.74,384,0.44,Burst,Magnetic,36703,1.4856,3.1974,-50.285,-40.103,-42.5948,-46.3827,9.8548,9.97,330.984,22.392,-51.57,23.69
20200602,104009.12,38409.12,38409.12,385,0.276,Burst,Electric,17743,1.2387,1.4793,-31.9,-21.764,-23.9388,-27.8782,10.4339,10.42,322.406,8.239,-34.019,8.539
